Survey_type,StudentID,Duration,Q1_1,Q1_2,Q1_score,Q2_1,Q2_2,Q2_score,Q3_1,Q3_2,Q3_score,Q4_1,Q4_2,Q4_score,Q5_1,Q5_2,Q5_score,Q6_1,Q6_2,Q6_score,Q1_1_n,Q2_1_n,Q3_1_n,Q4_1_n,Q5_1_n,Q6_1_n,CRT_1,CRT_2,CRT_3,CRT_1_knew,CRT_2_knew,CRT_3_knew,Age,Gender,Education
クラウドワークス,yossy515,1720,いいえ,肺疾患なしで喫煙者が60人いて、非喫煙者で肺疾患ありも60人いるから。あまり関係なさそうだから。,2,反対,ゲームで遊ばない人でも、暴力を振るう人が一定数いるから。,2,賛成,交通量がかなり増えているから。ヒトやモノが盛んに移動していると考えられるから。,0,賛成,死亡率も上がっていて、子供を産める人も減っているから。,1,反対,2000～2004でもそんなに変わらないから。図はちょっと大げさ。,2,はい,非活動的な生活で皮膚アレルギーなしの人が3人しかいないので、その可能性はありそうだから。,1,0,0,1,1,0,1,50,1,47,答えを知っていた,知らなかった,知らなかった,35,男,大学(学部)
クラウドワークス,yamochan,2805,いいえ,喫煙者も非喫煙者も同じくらいの割合で肺疾患があるので、この人たちの肺疾患は喫煙に起因しているものではないと感じました。,3,賛成,ゲームの世界だと暴力的なことを普通にしていたり、自分の思い通りに動かせて当たり前な世界なので、長い時間ゲームの世界にいて現実に戻ってくると他の人などが思い通りに動いてくれないとつい暴力をふるってしまったりということはあると思います。,0,賛成,車の走行数が上がっているというのは人がたくさんいるということなので繁栄していることは間違いがないように感じました。,0,反対,コロナがあったり戦争があったりして一時的に出生数などは減っているのだと思いますが、ドイツには十分な数の子どもがいないということではないと思います。,2,賛成,2000年度から2006年度まで、犯罪件数はトータル的にはあまり増えていない感じですが、用心するに越した事ないと思いました。,1,はい,活動的な生活と非活動的な生活では明らかに結果が違うので、非活動的な生活が皮膚アレルギーを引き起こす要因のひとつなのかなとは思いました。,1,0,1,1,0,1,1,100,5,47,知らなかった,答えを知っていた,答えを知っていた,38,女,高等学校
クラウドワークス,髙山てるり,655,はい,肺疾患を患っている人が多いからです,1,賛成,テレビゲームがきっかけかわかりませんが、暴力とTVゲームとの因果関係がありそうだからです,1,賛成,走行車の数が増えており、それに伴う汚染も進んでいると思いました,1,賛成,出生数と死亡者の差が開いているからです,1,賛成,犯罪件数が減っていないからです。増えてないのではなく減らさないといけないと思います,1,はい,数字上、因果関係がありそうだと思いました,2,1,1,1,1,1,1,100,100,12,知らなかった,知らなかった,知らなかった,37,女,大学(学部)
クラウドワークス,nnmnot1408,760,はい,数値を見て、肺疾患は喫煙に起因していると判断できる。,1,賛成,グラフからも暴力が増えているのが読み取れるから。,1,反対,車の走行数と河川の汚染状況だけで、都市化かどうかは判断できないから。,2,賛成,グラフによると、出生率が低下しているから。,0,賛成,犯罪が増加傾向にあるのはグラフからも分かるため。,1,いいえ,活動の度合いだけで判断できないと思うから。,2,1,1,0,1,1,0,50,500,4,知らなかった,知らなかった,知らなかった,46,女,短期大学
クラウドワークス,rowcreate,560,いいえ,データを見ると肺疾患あり、なしとも喫煙者が多いので、肺疾患は喫煙に起因しているとは言えないと思いました。,2,賛成,まったくテレビゲームで遊ばない人に比べて、明らかに4時間い以上テレビゲームを遊ぶ人の暴力経験が増えているというのがその理由です。,1,賛成,2つのグラフとも10年で増加傾向にあるので都市化が進んでいると思いました。,1,反対,まだ70万人以上の子供がうまれているので十分な数の子供がいると思いました。,2,反対,件数的には増えていますが、上昇率が市内のパトロールの?数を増やすほどだとは思えないというのが理由です。,2,はい,データを見る限り、非活動的な生活をしている人が皮膚アレルギーになっている数が、活動的な生活をしている人が皮膚アレルギーになっている人を大きく上回っているので「はい」と答えました。,1,0,1,1,0,0,1,50,5,47,知らなかった,知らなかった,知らなかった,47,男,専門学校(2年制)
クラウドワークス,3402659,3714,はい,喫煙者全体の肺疾患者率は60%､ 非喫煙者全体の肺疾患者率は60%と同率で 一見同等に考えられるが、 喫煙者の割合が非喫煙者を上回っており、 肺疾患は喫煙に起因していると 考察しますのがその理由です。 ,2,反対,このデータから、 テレビゲームを遊ばなくても 暴力をふるうことにつながっている事が 伺える為です。それが理由になります。,2,反対,交通量は10年間で8倍程度に なっていますが、　 河川の汚染状況が10年間で40倍に なっているのは都市化が原因では無く、 人口増加や工場建設等による自然破壊が 原因と考察されますのがその理由です。 ,3,賛成,出生数は1960年をピークに降下を辿る一方、 死亡数は1970年をピークに横ばいであり、 2010年を境に上昇傾向にある。 2020年では出生数は減少傾向にあり、 死亡数はさらに上昇傾向にある。 この傾向がさらに続くと推移されると 考察するのがその理由です。,1,賛成,過去のデータから、20件以上 犯罪件数が増加している年度が多いのが その理由です。 ,1,いいえ,このデータの二分の一程度の被験者は 活動的な生活者であり、 活動的な生活が皮膚アレルギーを 引き起こさないと実証しているのが その理由です。,2,1,0,0,1,1,0,100,20,24,知らなかった,知らなかった,知らなかった,59,男,大学(学部)
クラウドワークス,kojima1204,492,はい,喫煙者の肺疾患に罹患している確率が多いと感じたからです。 ,1,賛成,ゲームを４時間以上する家庭と全く遊ばない家庭の暴力経験の数値に明らかな乖離が見られるからです。,1,賛成,都市化の基準をはかる指標として交通量の増加が見られ、河川も交通量増加にともなう大気汚染の影響で汚染していると考えたからです。,1,賛成,グラフから見て近年、出生数よりも死亡者数の増加傾向にあると感じたからです。,1,反対,直近の２年間でみたら犯罪数が層化したように感じられるが、数年単位で考えるとそうとは考えられないためです。,2,はい,非活動的な生活をしていて皮膚アレルギーがある人の数値と、活動的な生活をしている結果皮膚アレルギーがないひとの数に相関性がみられると思ったからです。,1,1,1,1,1,0,1,50,5,24,知らなかった,知らなかった,知らなかった,34,女,大学(学部)
クラウドワークス,yuzuki2400,814,はい,非喫煙者より喫煙者の方は肺疾患が30人ほど多いので起因していると考えています。,1,賛成,テレビゲームで遊ぶ時間が増えるほど、暴力的な行動が多くなっているので賛成します。,1,賛成,交通量のデータが2000年以降増加し続けている事や、河川の汚染量が1995年から2000年まで増加しているので賛成します。,1,賛成,60年前と比べると、子どもの数が減っており、少子化が進んでいるので賛成です。,0,賛成,パトロール数を増やした方が治安が安全になり、犯罪予防をすることができるので。,0,はい,非活動的な生活は血行不良になりやすいので、代謝が悪くなり、アレルギーを起こしてしまう。,0,1,1,1,1,1,1,100,20,36,知らなかった,知らなかった,知らなかった,31,女,大学(学部)
クラウドワークス,kyaitokosan,1200,いいえ,どのデータもそれほどとびぬけた数値にはなっていないので、肺疾患が喫煙に起因しているとまでは言い切れないと思ったから。,2,賛成,テレビゲームで遊ぶ時間が長くなれば長くなるほど、暴力をふるったことがあると答えた人の割合が増えているから。,1,反対,公共交通機関が衰退したために車社会になったとか、都市化以外の理由も考えられるから。,3,賛成,全体的に出生数が減少傾向にあるから。,0,反対,平均すると、それほど大きくは増えていないようだから。,2,はい,非活動的でアレルギーあり、活動的でアレルギーなしと、活動的でアレルギーあり、非活動的でアレルギーなしの数値の差が大きいため「はい」と答えた。,1,0,1,0,1,0,1,50,5,47,答えを知っていた,答えを知っていた,答えを知っていた,41,女,大学院(修士)
クラウドワークス,mirin036,696,いいえ,疾患ありと疾患なしの比率の差が二つのグループでそれほど大きくないから,3,反対,テレビゲームで遊ぶことが暴力の直接的な原因ではなく、結果的に家庭を含む社会との人間関係が少なくなることが問題だと思うから。,4,反対,この街の環境が変わらなくても周辺の街の影響でグラフのような現象が起きうるから,4,反対,総人口に占める子供の割合や何少ないと判断する基準が明確でないから,3,反対,グラフのY軸が505から始まっており、実際には20件の増加にとどまっているから,2,いいえ,卵と鶏のようなもので、アレルギーがあるから非活動的なのか、非活動的だからアレルギーがあるのかわからないから,4,0,0,0,0,0,0,50,5,47,答えを知っていた,答えを知っていた,答えを知っていた,51,男,大学(学部)
クラウドワークス,松岡みやこ,1876,いいえ,肺疾患ありの割合は、喫煙者、非喫煙者ともに6割で変わらないため、喫煙に起因しているとは断定できない。,4,賛成,ゲームをする時間が増加するほど「少ない」が減っているため ,1,反対,都市化が進んでいるとは断定できない。例えば工場が建設されて交通量が増えPCBが増えたこともあり得ると想像します。,4,賛成,グラフ開始直後の交差しているポイントでは、出生数約100、死亡数約100だが、直近では、出生数約70、死亡数約110なので、人口は減少しているかつ子供の人数が減っていると読み取りました。死亡数の大半は高齢者と推測されますが子供の死亡者も多少いることを考えると、やはり、子供の割合はグラフ開始当初より減っていると考えます。,2,賛成,2005年から2006年の犯罪件数が増えていることは事実である。今後も増えるかは断定できないが、治安維持のためパトロールをしたほうがよい。また、2003年の減少はパトロール人数を増やしたことによるものと推測もできるため、今回も同様の対策をとることはよいと考える。,2,はい,活動的な生活では皮膚のアレルギーなしの人が12人/14人、非活動的な生活では皮膚のアレルギーありが13人/16人と、大半を占めるため。,1,0,1,0,1,1,1,50,5,47,知らなかった,知らなかった,知らなかった,37,女,大学(学部)
クラウドワークス,まなか87,430,いいえ,割合としては喫煙者も非喫煙者も変わらないため,4,反対,テレビゲームは一つの要素ではあるが、ゲーム時間が長くなる家庭要因にもっと目を向けるべきだと思うから,4,反対,交通量と汚染濃度だけでは都市化は図れないから,2,反対,そもそも、十分な子どもの定義が不明なため。,2,反対,実際の増加数は20であり、明らかにグラフが不明瞭だから,2,いいえ,アレルギーが非活動的になれない要因だと考えるほうが自然だから,4,0,0,0,0,0,0,50,5,47,知らなかった,知らなかった,知らなかった,36,女,大学(学部)
クラウドワークス,lup515,2527,いいえ,喫煙の有でも無でも、肺疾患の有の割合は60％,4,反対,遊ばなくても、11%が暴力をふるっています。遊べない・遊ばなくても他にすることがある、4時間以上遊んでもよい・遊ばなければならないなどの環境についても、調査すべきだと考える。,3,反対,河川の汚染状況が、交通量に起因すると判断できないから。,2,反対,死亡数が出生数を上回ってはいるが、「十分な数」が明記されていないので、判断できない。,2,反対,7年間の犯罪件数の平均は520件。2006年度は平均を超えているが、2005年度は平均以下である。まだ、様子を見る段階であると考える。,2,はい,活動的な生活を行っていれば、皮膚アレルギーの有は、14%ほど。しかし、非活動的な生活を行うと、81%. この数値から、非活動的な生活が皮膚アレルギーを引き起こすと考えます。,1,0,0,0,0,0,1,50,5,24,知らなかった,知らなかった,知らなかった,62,女,大学(学部)
クラウドワークス,Law san,613,はい,喫煙者のほうが非喫煙者よりも肺疾患を抱える人が多いから,1,賛成,テレビゲームは難解なプレイが多く、そのため苛立ちやすくなると思う。,0,賛成,町の都市化と、河川の汚染および交通量の増加には密接な関係があると思う。,1,反対,出生数は減っているが、十分な数の子供がいないとまでは言えない。,2,反対,市内のパトロールをする人を増やすことと犯罪数の低下には、あまり関係がないように感じる。,2,はい,非活動的な生活のほうが皮膚アレルギーありの割合が多いから,1,1,1,1,0,0,1,100,100,24,知らなかった,知らなかった,知らなかった,53,男,高等学校
クラウドワークス,mihoshi_a,806,いいえ,喫煙者も非喫煙者も肺疾患の数がそこまで差が無いので、一概にそうとはいえません。,2,反対,テレビゲームで遊ぶことが直接の原因になるのであればもっとたくさん事例が上がってくるはずで、それを原因とするには無理があると思います。,3,反対,交通量だけ見れば進んでいると思いますが。河川の汚染状況は都市化に伴うものかどうかがはっきりしていないため、どちらかといえば反対です。,2,反対,グラフの死亡数が子供に限ったものではないので、出生数が死亡数を下回ったからといって子供が少ないとはいえないと考えます。,3,賛成,増えたり減っり胃はしているが、パトロールの人数を増やすことは犯罪抑止力になると思うので賛成です。,1,いいえ,調査人数が少なすぎて、これでアレルギーを引き起こすかどうかの判断はできません。,2,0,0,0,0,1,0,50,5,47,知らなかった,知らなかった,知らなかった,48,女,大学(学部)
クラウドワークス,jyoniko20090615,663,はい,数値を見ると起因していると思う,1,反対,ゲームをしても暴力を振るわない人の方が多いから,2,反対,交通量と汚染は関係ないと思う,0,反対,大きな違いはないと思うので子供が少ないとは言えないと思う,2,賛成,これだけ増えるのだからパトロールを増やした方がよいと思う,1,いいえ,活動しないのだからアレルギーにはなりづらいと思う,1,1,0,0,0,1,0,100,100,24,知らなかった,知らなかった,知らなかった,59,女,中学校
クラウドワークス,makkei,683,いいえ,母数に対しての割合が同じだから,4,賛成,時間が長ければ長いほど割合が多いから,1,反対,河川の汚染と交通量は必ずしもその場の都市化とはリンクしないから,2,反対,充分という数がどれくらいなのか明示されていない,2,賛成,市の人数は明記されていないものの犯罪件数自体が増えているので抑止する必要性があるから,2,はい,母数が小さいがデータ上で明らかな差異が見てとれるから,2,0,1,0,0,1,1,100,5,47,知らなかった,知らなかった,知らなかった,46,男,大学(学部)
クラウドワークス,gennaimaru,3086,はい,喫煙者の方が非喫煙者より20パーセント程肺疾患ありというのは無視できな差だと思う。 長年喫煙された方は有害物質の吸収で疾患が出来たものと考えます。,1,反対,数値上はゲーム時間が多い程暴力経験が多くなっていますが、これはゲームが影響したのではなく、なんらかの精神疾患があったり他者とのコミュニケーションが出来ない子がたまたまゲームをする割合が多いだけだと思います。,4,賛成,2つのデータより、人口が増えインフラが発展したと考えられるから。,1,反対,近年死亡数が出生率を上回っているのは1965年以前の人が高齢や病気等で亡くなっているだけだと思うし、1965年頃の出生数が多かっただけで近年激減しているとは言い難いので。,3,賛成,増加率が一番高いわけではないが、件数は6年間で一番高く、社会・政治情勢、犯罪の種類等も考慮して増加する予想をして強化する事は良い事だと思う。,2,はい,非活動的になると免疫力が低下して皮膚アレルギーの割合が多くなると考えるから。,0,1,0,1,0,1,1,50,5,47,知らなかった,知らなかった,知らなかった,47,女,大学(学部)
クラウドワークス,mememe,725,いいえ,喫煙者の肺疾患の割合は非喫煙者よりも多いが、非喫煙者も肺疾患を患っているので起因してるかどうか言い切ることはできないと思った。,2,賛成,グラフで見てわかる通り、ゲーム時間が長くなるにつれて暴力経験がある人の割合が増えているため、主張に賛成した。,1,賛成,交通量が増えた＝その街に住んでいる人が増えた、というように感じた。 また、人がたくさん住むにつれて自然環境の破壊も進むことがPCB濃度のグラフで示されているので、都市化が進んでいるという主張に賛成した。,1,反対,このグラスだけでは「子供が足りない」などうかがわからないため反対した。また、2010年に一度落ち込んでから回復してきているので、足りないことはないと思った。,3,賛成,犯罪件数が一年毎にどんどんと増えてきているので、警察の方の主張通りパトロールの人数を増やすべきだと感じた。,1,はい,非活動的な生活によって、部屋のダニやハウスダストがこもった状態になり、肌に悪影響を及ぼしていると思ったため。,0,0,1,1,0,1,1,100,100,24,知らなかった,知らなかった,知らなかった,29,女,高等学校
クラウドワークス,kaota_eb42,917,いいえ,このデータを見る限りでは、サンプルの数が少なすぎて、関係ありと断定するまでには至れない。,2,賛成,実際にある程度の相関関係が認められるデータが得られた以上、否定することは難しい。,1,賛成,自動車の走行数が増えているということは、常識的に考えて都市化が進んでいると判断できる。PCBの濃度は判断基準にはならないと思う。,1,反対,出生数より死亡数が上回る年が続き、人口減少傾向なのは間違いないが、そのことが理由で十分な数の子供がいないとは言い切れない。,3,反対,2000年からのより長いスパンでみれば、犯罪数は500前後で増加と減少を繰り返しており、そのまま人数を増やすべきとまでは言い切れない。,2,いいえ,サンプルの母数が少なすぎて、十分に判断できるレベルに達していない。,2,0,1,1,0,0,0,100,5,47,知らなかった,知らなかった,知らなかった,59,男,大学(学部)
クラウドワークス,Macchan1201,1504,はい,肺疾患ありは喫煙者の値のほうが多いから,1,反対,暴力をふるうような気質があるからゲームを長時間行うという逆説もありそうだと思ったから。,4,反対,関係がまったくないわけではないと思うが、車以外の要因も考えられそうだと感じたから,1,賛成,出生率がどんどん下がっており、死亡率も2000年代に入り年々上がってきているから,0,賛成,パトロールすることで犯罪を抑止できると思うから,0,いいえ,皮膚アレルギーがあるので非活動な生活をしているかもしれないと感じたから,4,1,0,0,1,1,0,100,5,24,知らなかった,知らなかった,知らなかった,35,女,高等学校
クラウドワークス,ami41mo5,825,はい,肺にあえて悪いものを取り込むから起因していると思う。,0,反対,テレビゲームには様々なものがあり、暴力へつながるものが多いとは思えないから。,3,反対,車が出すのは排気ガスであって、河川とは直接関わりがないと思うから。,0,反対,１００万人の出生数が多いと思うので、それに対しての死亡数はそれ程の割合ではないと思うから。,2,賛成,パトロールをすれば抑止効果につながると思うから。,0,いいえ,アレルギーはそもそも体質であるので生活の活動は関係ないと思うから。,1,1,0,0,0,1,0,100,2,24,答えを知っていた,知らなかった,知らなかった,48,女,短期大学
クラウドワークス,SAWASU,963,いいえ,喫煙者、非喫煙者とも肺疾患ありの割合が60％とと同じ割合だから。,4,反対,サンプル数が明記されていない。,3,反対,「この町は10年間で都市化が進んでいる」ではなく、自動車の量が増えて、河川の汚染が進んでいる可能性が有るグラフだから。,3,反対,出生数と死亡数では子供の数がわからないから。 年齢の記載がない。,3,反対,2005年から2006年のみのグラフを表示しても意味がない。 2000年から2006年のグラフと増加率を表示するべき,2,いいえ,非活動的な生活が皮膚アレルギーを引き起こす、可能性はあるがサンプル数が少なすぎる。,2,0,0,0,0,0,0,50,5,47,知らなかった,知らなかった,知らなかった,50,男,高等学校
クラウドワークス,riem9906k,657,いいえ,肺疾患がある人の喫煙者の割合が非喫煙者の割合と比べて極端に多くないから。,3,賛成,短い時間しかテレビゲームをしない人に比べるとかなり多く感じるから。,1,賛成,交通量が増えているということは、人が活発に動いているということでもあるし、河川の汚染は何かしら原因がないと起こらないと思うから。,1,賛成,出生数の割に死亡数が多いので、どんどん減少していくと思うから。,1,反対,確かに、直近だけみたら増えているが、過去何年間の件数を見ると極端に増えているとは思えないから。,2,はい,非活動的な生活で皮膚のアレルギーありの割合が、活動的な生活に比べて極端に多いから。,1,0,1,1,1,0,1,100,5,24,知らなかった,知らなかった,知らなかった,50,女,大学(学部)
クラウドワークス,kerori13,565,いいえ,喫煙者、非喫煙者どちらとも肺疾患ありの方が多いから。,2,賛成,テレビゲームで遊ぶ時間が多いほど、暴力経験が多いから。,1,賛成,交通量の増加とともに、河川の汚染状況もひどくなっていっているから。,1,賛成,2010年代に出生数が少し回復したのものの、また減少傾向にあるから。,0,反対,過去7年間を見て、犯罪件数はほぼ横ばいだと思うから。,2,はい,非活動的な生活の方が皮膚のアレルギーありが多く、皮膚のアレルギーなしについて見てみても、非活動的な生活の方が少ないから。,1,0,1,1,1,0,1,50,5,47,答えを知っていた,知らなかった,答えを知っていた,34,女,大学(学部)
クラウドワークス,yumi95,1020,いいえ,喫煙者と非喫煙者の肺疾患ありの割合は同じであり、喫煙に起因しているとは言えないから。,4,賛成,テレビゲームの時間が増えていくと暴力件数の割合が減ることはなく増えてゆくので、関係があると思われる。,1,賛成,交通量の変化と河川の汚染状況のグラフが同じように増加しており、関係がある確率が高いと考えられるから。,1,反対,出生数が減り死亡数が増えているが、十分な数の子供がどのくらいの数なのかわからないので主張が正しいかわからないから。,2,賛成,年度による件数の水位から減っていくことはないと思うから。,1,はい,非活動な生活は皮膚のアレルギーありの割合がとても多く、活動的な生活の方は少ないので、緋活動な生活が皮膚アレルギーを引き起こす確率が高いと言えると思う。,1,0,1,1,0,1,1,50,5,47,知らなかった,知らなかった,知らなかった,50,女,短期大学
クラウドワークス,RubyLip,485,いいえ,データが少なすぎる、数字を揃えないのもよくわからない,2,反対,データのとり方もわからなければ、因果関係も不明なので。,4,反対,交通量と河川の汚染のデータから都市化という新しい概念が出てくるのがよくわからないから。,2,反対,十分かどうかの基準がよくわからないから。,2,反対,今後も増加するかどうか、このデータだけでは何とも言えない。他に対策もあるはず。,3,いいえ,データが少なすぎて全く参考にならない。,2,0,0,0,0,0,0,1050,5,47,知らなかった,知らなかった,答えを知っていた,26,女,大学院(修士)
クラウドワークス,tararinrin,1331,いいえ,喫煙者と非喫煙者で、肺疾患の割合が同じだから。,4,賛成,グラフのデータで示されていると思ったから。,1,賛成,交通量が増えているので。,0,反対,出生数と死亡数の、それぞれの合計は、だいたい同じくらいだから。,1,反対,データでは、特に増えている傾向はないし、「今後も増加することが予想される」という意見の根拠が不明なので。,3,いいえ,実験した人の人数が少ないし、表の説明が不足しているから。,2,0,1,1,0,0,0,50,5,47,知らなかった,答えを知っていた,知らなかった,47,男,大学(学部)
クラウドワークス,sakeyamada2,1057,はい,喫煙により肺疾患のリスクが高いことは科学的にも証明されている事実である,0,賛成,暴力行為の動機の一つとしてテレビゲームからきていると考るのが妥当と考える,0,賛成,交通量増加に伴いPCBも同様に増加推移している,1,賛成,出生数と死亡率に相関関係が認められるため,1,反対,犯罪の増加するのを前提とするのではなく、防止対策を検討すべきである,2,いいえ,データの母数が少なく、このデータだけでは証明が難しいと思われる,2,1,1,1,1,0,0,100,1,1,知らなかった,知らなかった,知らなかった,68,男,高等学校
クラウドワークス,武藤次郎,1007,いいえ,両者ともに肺疾患のありなしの割合は同じため,4,賛成,テレビゲームのプレイ時間が増えると暴力経験が増えている,1,賛成,交通量とPCB濃度の増加は、都市化により人口が増えた影響と考えられる,1,反対,十分な数の子どもの定義が不明,2,賛成,増加するかは年によってばらつきがあるため増加する可能性は確実ではないが、増加する可能性もあるため市内のパトロールの?数を増やしたほうが安心,2,いいえ,アレルギーのために生活スタイルが変わっている可能性がある,4,0,1,1,0,1,0,50,5,47,答えを知っていた,答えを知っていた,答えを知っていた,38,男,高等学校
クラウドワークス,sakuyu,415,はい,喫煙者の方が肺疾患ありが多い。,1,賛成,テレビゲームを長時間している方が暴力経験が多い。,1,賛成,交通量と河川の汚染が年々増えている。,1,賛成,出生率が死亡率より下回っている。,1,賛成,パトロールを増やすのは犯罪を未然に防ぐ効果がある。,0,いいえ,非活動的の方が皮膚アレルギーの件数が多い。,1,1,1,1,1,1,0,100,100,24,知らなかった,知らなかった,知らなかった,35,女,専門学校(4年制)
クラウドワークス,Weetabix,1705,いいえ,データ元となる喫煙者の数が非喫煙者の数よりも50人多いため、統計の整合性に欠ける。見かけ上の数値では肺疾患が喫煙に起因していると思える数値だが、実際の所は肺疾患あり・なし共に喫煙者と非喫煙者の割合は同じで、必ずしも肺疾患が喫煙によって引き起こされているとは言えない。,4,賛成,テレビゲームで全く遊ばない場合の暴力経験が11％であるのに対し、30分以上の遊び時間で約2倍の数値となる以降、増加傾向にあり、3～4時間のテレビゲーム経験で37～38％と3倍以上になることから、プレイ時間の長さと暴力傾向の相関関係があると言える。,1,反対,交通量の増加と河川の汚染拡大はどちらも増加しているが、河川の汚染が交通量によって引き起こされたとは言えないし、交通量の増加と河川の汚染拡大のみが都市化に加担した主要要因とは限らないから。,2,反対,確かに出生率は緩やかな下降を辿っているが、死亡率も緩やかに上昇しており、相対的に見れば全人口における子どもの数のみが減っているとは断定できない。,3,反対,2005年と2006年だけの犯罪件数をみれば20件も増えているが、犯罪の全体数に対しては1割も増加していない。2000年から2006年にかけての増加率も1割以下であるため、市内パトロールの人員増加を即促すものではないように思われる。,2,はい,非活動的な生活の場合、皮膚アレルギーの発生率が4倍も高くなり、全体の80％を占めているため。また、活動的な生活の場合は、皮膚アレルギーの発生は全体の20％にも満たないため。,1,0,1,0,0,0,1,100,100,24,知らなかった,知らなかった,知らなかった,49,女,大学(学部)
クラウドワークス,cieloblu77,962,はい,喫煙した人が確実に肺疾患ありの人数が多いため個体差はあるが、喫煙に起因していると思う,1,反対,テレビゲームで遊ばない人も中の下が一番多く、ゲームを長く遊んだから暴力をふるうことにはならないと思うからです,2,賛成,人が増えると、河川が汚染されたり、車の数が増えると思うので都市化が進んでいると思う,1,賛成,死亡数より、出生数のほうがい少ないため、十分な子供がいないと言ってもいいと思うから,1,反対,2003年は減っており、2005年と2006年は微増なのでそのままの人数でいいのではないだろうかと思うから,2,いいえ,アレルギーを引き起こすかどうかのサンプル数が少ないのでそうとは言い切れないから,2,1,0,1,1,0,0,100,5,24,知らなかった,知らなかった,知らなかった,43,女,高等学校
クラウドワークス,yusaku0701,1072,いいえ,喫煙者・非喫煙者のいずれにしろ、「肺疾患あり」の割合は60％であり、比較対象の有効回答数にバラつきがあるため、喫煙と肺疾患の因果関係が判別できないため。,4,反対,ゲームのプレイ時間のみで判断しており、その他（主にプレイするゲームのジャンルなど）の要素を考慮していないため。,3,反対,車の走行数と河川の汚染状況とは因果関係があると断定するにはデータが乏しく、その他の要素（河川の周辺の工場の有無、人口など）も河川の汚染状況に関連すると考えられるため。,3,反対,「十分」という水準の根拠が不明確であり、そもそも「十分か否か」を検討することができないため。,2,反対,パトロールの数を増やすことは犯罪が増加している事象に対しての対症療法的な考え方であり、そのような対応ではなく、犯罪が起きる要因・真因を特定し、そこに向けた対処を行う方が結果的に犯罪件数を減らすことができると考えるため。,3,はい,比較対象群の有効回答数に差があるとはいえ、その差はわずかなものであり、さらに「アレルギーあり」の割合に大差があるため、非活動できな生活とアレルギーの関連性がありえるため。,1,0,0,0,0,0,1,50,5,47,知らなかった,知らなかった,知らなかった,34,男,大学(学部)
クラウドワークス,teruteru坊主,1857,いいえ,喫煙者及び非喫煙者の肺疾患ありは、計算すると60％となり有意差がありません。よって、肺疾患は喫煙に起因しないと判断します。,4,賛成,遊ばないと4時間以上を比較すると暴力経験が多いは3倍以上と多くなっています。更に、少ないを比較すると1/6程度となっているのでゲーム時間と暴力は相関関係にあると判断します。,1,賛成,年々、車の交通量とPCB濃度が高まっています。都市化が進むと人口が増えて交通量が増えます。また、都市化が進むと人口が増えて工場や家庭排水からPCBが排出されて増加すると言えます。,1,反対,出生数と死亡数は、因果関係がないので子供の数に関係はないと判断します。死亡数は戦争や年代別人口が多いと増えるからと判断します。,3,反対,2005年は、2001、2002年及び2004年と比較して犯罪件数は減少しています。よって増加傾向なあると言えないと判断します。,2,はい,非活動的な生活者は、アレルギーありが81％で、活動的な生活者はアレルギーありが14％です。よって明らな差が生じているので、非活動的な生活がアレルギーを引き起こすと判断します。,1,0,1,1,0,0,1,50,5,47,知らなかった,知らなかった,知らなかった,51,男,大学(学部)
クラウドワークス,sheclea33,1073,いいえ,非喫煙者でも半分以上の人が肺疾患を患っているので、喫煙が直接起因していると判断するのは難しいと思い「いいえ」を選びました。,2,賛成,プレイ時間と暴力をふるう頻度が比例しているので、「テレビゲームで遊ぶ時間が長くなると、暴力をふるうことにつながる」という主張に賛成をしました。,1,反対,交通量が増えた為に河川の汚染が進んでいるかも知れませんが、それが都市化だとは一概には言えないと思い「反対」を選びました。,2,賛成,死亡数よりも出生数が下回っているので、人口を増加させるだけの子供の数はいないと思い「賛成」を選びました。,1,反対,グラフでは大きい差があるように見えますが、過去にも犯罪件数が20件前後上下した年があるので決断を下すのは早計だと思い「反対」を選びました。,2,はい,活動的な生活に比べ、非活動的な生活をすると7倍近くも皮膚アレルギーの症状が出るので、非活動的な生活は皮膚アレルギーを引き起こす要因となっていると思います。,1,0,1,0,1,0,1,50,5,47,答えを知っていた,答えを知っていた,答えを知っていた,36,女,高等学校
クラウドワークス,yoshitomoko,738,いいえ,人数にそれほどひらきもないので、一概に肺疾患が喫煙と関係しているとは言えない。,2,賛成,ゲームをする時間が長いと現実とゲームの中がごっちゃになり、関係していると思う。,0,賛成,人が多くなっている証拠だから。,0,反対,高齢化もあるので、一概に子供の数が関係しているとは言えない。,2,反対,そこまで増大に増えているとはいえない。微増だと思う。,2,はい,アレルギーを引き起こしている人の人数が多いから。,0,0,1,1,0,0,1,100,100,24,知らなかった,知らなかった,知らなかった,44,女,大学(学部)
